1	-1.22529	-0.00965332
2	-1.39934	-0.0159229
3	-1.47226	-0.0184619
4	-1.52009	-0.0256787
5	-1.55278	-0.0323779
6	-1.57482	-0.035542
7	-1.5925	-0.0367871
8	-1.60579	-0.0414551
9	-1.61765	-0.042168
10	-1.62772	-0.0475684
11	-1.63523	-0.0542871
12	-1.64495	-0.0584375
13	-1.65326	-0.0606982
14	-1.66042	-0.0643115
15	-1.66366	-0.0676758
16	-1.66783	-0.0722314
17	-1.67515	-0.0755225
18	-1.68144	-0.0807031
19	-1.68275	-0.0805518
20	-1.688	-0.0810303



