1	-1.2259	0.0111426
2	-1.3972	0.0122021
3	-1.4744	0.00907715
4	-1.51858	0.00251953
5	-1.55201	0.00562012
6	-1.57853	0.00856934
7	-1.59551	0.014751
8	-1.61528	0.0161523
9	-1.63084	0.015376
10	-1.63906	0.0152783
11	-1.64479	0.0205664
12	-1.65271	0.0186475
13	-1.65584	0.0197852
14	-1.66348	0.0177295
15	-1.67186	0.0197559
16	-1.67446	0.0230518
17	-1.67971	0.0215918
18	-1.68521	0.0208643
19	-1.6913	0.0188867
20	-1.69175	0.0184033



