1	-1.2243	0.00407227
2	-1.39793	0.00208008
3	-1.47245	-0.00456543
4	-1.51449	-0.00869629
5	-1.54656	-0.0131006
6	-1.57146	-0.0167236
7	-1.59178	-0.02125
8	-1.608	-0.0216309
9	-1.62187	-0.0256299
10	-1.63557	-0.0258154
11	-1.64154	-0.0252197
12	-1.64875	-0.0303076
13	-1.65801	-0.0295361
14	-1.66232	-0.030791
15	-1.67031	-0.0332568
16	-1.67301	-0.033335
17	-1.67904	-0.0350537
18	-1.6867	-0.033833
19	-1.68892	-0.0336914
20	-1.69081	-0.0358887



